filename,dut,dut_version,os_version,config,test_case_id,suite,run_date,execution_duration,failure_freq_suite,failure_freq_dut,recent_failure_flag,error_msg,cluster,root_cause_label,keywords,label
tc_conf_ptp-bc_smg_018_20241013-172730.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_smg_018,ptp-bc,2024-10-13,54,194.0,91.0,0,DUT PTP port P1 is not in FAULTY state.,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mfg_003_20241017-135100.log,ptp-tc_hirschman_iec_utility,1.1,Linux,ptp-tc_hirschman_iec_utility,tc_conf_ptp-tc_mfg_003,ptp-tc,2024-10-17,56,363.0,18.0,0,This test case is only applicable for transport type UDP/IPv4,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241105-155952.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-05,43,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-bc_smg_018_20241015-173328.log,hirshman_udp_mul_untag,1.2,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_smg_018,ptp-bc,2024-10-15,24,194.0,24.0,0,DUT PTP port P1 is not in FAULTY state. .       #,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_pcg_004_20241016-192249.log,ptp-tc_hirschman_iec_tag_2step,1.1,Linux,ptp-tc_hirschman_iec_tag_2step,tc_conf_ptp-tc_pcg_004,ptp-tc,2024-10-16,25,363.0,14.0,0,DUT does not transmit PDELAY_REQ message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_pcg_014_20241014-152512.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_pcg_014,ptp-bc,2024-10-14,38,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_beg_001_20241010-162245.log,hirschman_defalut_profile,1.1,Linux,ptp_bc_hirschman,tc_conf_ptp-bc_beg_001,ptp-bc,2024-10-10,13,194.0,2.0,0,DUT does not transmit Announce message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_smg_017_20241015-161531.log,hirshman_ieee_mul_untag_two_step,1.3,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_smg_017,ptp-bc,2024-10-15,38,194.0,24.0,0,DUT PTP port P1 is not in FAULTY state.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mtg_005_20241107-085332.log,Hirschmann_telecom,1.2,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_mtg_005,ptp-oc,2024-11-07,54,1115.0,10.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_014_20241206-123643.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_hvg_014,dtmf,2024-12-06,35,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_001_20241014-123621.log,ptp-tc_hirshman_ieee_tag__2step,1.1,Linux,ptp-tc_hirschman_ieee_tag__2step,tc_conf_ptp-tc_mhg_001,ptp-tc,2024-10-14,11,363.0,68.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_pvg_009_20241112-123252.log,Asterisk,1.0,Linux,dtmf_check_pbx,tc_conf_dtmf_pvg_009,dtmf,2024-11-12,39,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_011_20241104-121013.log,Asterisk,1.0,Linux,dtmf_check_pbx,tc_conf_dtmf_hvg_011,dtmf,2024-11-04,57,46.0,31.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_010_20241105-172554.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-05,57,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_mhg_008_20241014-154112.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mhg_008,ptp-bc,2024-10-14,24,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-bc_smg_010_20241013-172208.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_smg_010,ptp-bc,2024-10-13,59,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mtg_002_20241017-172648.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-tc_mtg_002,ptp-tc,2024-10-17,37,363.0,103.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_tdg_001_20241121-161201.log,Kamailio,1.3,Linux,sctp_kamailio_2,tc_conf_sctp_tdg_001,sctp,2024-11-21,51,41.0,46.0,0,DUT has not sent DATA Chunk (SIP INVITE         #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_017_20241104-142410.log,hirschmann_ieee_tag,1.1,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-04,23,1115.0,32.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.1/Y.1369.1,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241106-111404.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,58,1115.0,319.0,0,Unicast Pre Requisite Failed - Unable to resolve ARP,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241104-121932.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-04,44,46.0,105.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mtg_017_20241016-144203.log,ptp-tc_hirschman_pp2_tag_2step,1.2,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-bc_mtg_017,ptp-bc,2024-10-16,38,194.0,103.0,0,DUT does not transmit DELAY_REQ message on port #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mhg_012_20241104-155946.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mhg_012,ptp-oc,2024-11-04,13,1115.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_beg_003_20241021-191204.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_beg_003,ptp-oc,2024-10-21,20,1115.0,253.0,1,17:22:00.436 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_ptp-oc_mfg_017_20241030-141717.log,Hirschmann,1.1,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-10-30,19,1115.0,21.0,1,DUT does not transmit delay request message on  #,7,DUT Port / State Mismatch,"dut, not, does, port, message",FAIL
tc_conf_ptp-oc_mhg_006_20241104-124702.log,Hirschmann,1.2,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_mhg_006,ptp-oc,2024-11-04,15,1115.0,21.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_pcg_001_20241017-171719.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-tc_pcg_001,ptp-tc,2024-10-17,43,363.0,103.0,0,Script Error - extra characters after close-quote,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_010_20241121-182953.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_010,dtmf,2024-11-21,52,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_009_20241015-190535.log,ptp-tc_hirshman_udp_unicast_untag_2step,1.2,Linux,ptp-tc_hirshman_udp_unicast_untag_2step,tc_conf_ptp-tc_mhg_009,ptp-tc,2024-10-15,50,363.0,91.0,0,Unicast Pre Requisite Failed - Unable to        #,-1,Normal,No keywords,ABORT
tc_conf_udp_hvg_003_20240930-131421.log,Dinstar,1.2,Linux,dtmf_test_mgw,tc_conf_udp_hvg_003,udp,2024-09-30,19,81.0,105.0,1,DUT has not sent the SIP packets with expected  #,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_sctp_dfg_001_20241128-100407.log,Kamailio,1.3,Linux,sctp_kamailio_3,tc_conf_sctp_dfg_001,sctp,2024-11-28,22,41.0,46.0,0,DUT has not sent SCTP DATA Chunk (SIP INVITE Request) to TEE interface T1.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_002_20241012-175008.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_pcg_002,ptp-oc,2024-10-12,19,1115.0,43.0,1,DUT has not configured Domain Number as 0,6,DUT Configuration Value Error,"dut, not, has, configured, value",FAIL
tc_conf_ptp-oc_mhg_006_20241101-172314.log,hirchmann_udp_def_mul_untag,1.1,Linux,ptp_oc_hir_udp_mul_untag_def,tc_conf_ptp-oc_mhg_006,ptp-oc,2024-11-01,54,1115.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_017_20241105-155619.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-05,27,1115.0,319.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mhg_009_20241105-115628.log,hirschmann_ieee_untag_slaveonly,1.2,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_mhg_009,ptp-oc,2024-11-05,50,1115.0,234.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_018_20241106-172816.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,39,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-oc_pcg_004_20241021-172822.log,ptp-oc_default_ieee_multicast,1.1,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_pcg_004,ptp-oc,2024-10-21,26,1115.0,253.0,0,instead of Fail when      #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_011_20241105-133113.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_pcg_011,ptp-oc,2024-11-05,45,1115.0,105.0,1,for command: ptp v2bc priority1 -1,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_ptp-bc_pcg_021_20241015-162621.log,hirshman_ieee_mul_untag_two_step,1.1,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_pcg_021,ptp-bc,2024-10-15,28,194.0,24.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_018_20241030-142231.log,Hirschmann,1.2,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_pcg_018,ptp-oc,2024-10-30,35,1115.0,21.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mhg_005_20241015-153334.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_mhg_005,ptp-bc,2024-10-15,55,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_beg_002_20241021-190957.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_beg_002,ptp-oc,2024-10-21,57,1115.0,253.0,1,"15:48:05.458 # TEST CASE FAILED :DUT does not elect master based on the clockClass value, when an Announce message with same Priority1 is received from the neighbour clock",6,DUT Configuration Value Error,"dut, not, has, configured, value",FAIL
tc_conf_ptp-oc_mfg_018_20241106-170257.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,24,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_sctp_tdg_001_20241121-170818.log,DUT_Auto,Generic_v1.0,Linux,Standard_Config,tc_conf_sctp_tdg_001_20241121-170818.log,sctp,2024-11-21,53,41.0,0.0,0,The following interfaces are not available : ens33 eth1,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241106-111030.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,35,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_sip_dtg_003_20250610-155535.log,Freepbx,1.5,Linux,sip_test_manual,tc_conf_sip_dtg_003,sip,2025-06-10,24,26.0,4.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_pmg_002_20241127-102433.log,Kamailio,1.3,Linux,sctp_kamailio_3,tc_conf_sctp_pmg_002,sctp,2024-11-27,50,41.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_pvg_005_20241111-110116.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_pvg_005,dtmf,2024-11-11,52,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_014_20240730-132025.log,Kamailio,1.0,Linux,dtmf_testing_kamailio,tc_conf_dtmf_hvg_014,dtmf,2024-07-30,25,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ipv4_ihg_022_20240727-143417.log,cisco,1.1,Linux,ipv4_cisco_2,tc_func_ipv4_ifg_001.tcl,ipv4,2024-07-27,40,36.0,45.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_dtmf_hvg_008_20241209-203720.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_008,dtmf,2024-12-09,53,46.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_pcg_014_20241104-134539.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_pcg_014,ptp-oc,2024-11-04,22,1115.0,105.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_018_20241106-170202.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-06,28,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-oc_mhg_005_20241104-124552.log,Hirschmann,1.2,Linux,Ptp-oc_telecom_js,tc_conf_ptp-oc_mhg_005,ptp-oc,2024-11-04,22,1115.0,21.0,0,This test case is only applicable for Default Profile,-1,Normal,No keywords,ABORT
tc_conf_sctp_asg_003_20241128-112925.log,Kamailio,1.1,Linux,sctp_kamailio_3,tc_conf_sctp_asg_003,sctp,2024-11-28,22,41.0,46.0,0,DUT has not sent the INIT Chunk to TEE interface T1.,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_011_20241105-144741.log,hirschmann_ieee_tag,1.1,Linux,ptp_oc_ieee_tag_hirschmann,tc_conf_ptp-oc_pcg_011,ptp-oc,2024-11-05,25,1115.0,32.0,1,for command: ptp v2bc priority1 256,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_ptp-oc_pcg_011_20241105-120920.log,hirschmann_ieee_untag_slaveonly,1.1,Linux,ptp_oc_ieee_untag_slave_only,tc_conf_ptp-oc_pcg_011,ptp-oc,2024-11-05,48,1115.0,234.0,1,DUT has not configured with  priority1 value  as 0,6,DUT Configuration Value Error,"dut, not, has, configured, value",FAIL
tc_conf_ptp-bc_mfg_002_20241015-174722.log,hirshman_udp_mul_untag,1.3,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mfg_002,ptp-bc,2024-10-15,30,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_002_20241014-144549.log,ptp-tc_hirshman_pp1_tag_2step,1.2,Linux,ptp-tc_hirshman_pp1_tag_2step,tc_conf_ptp-tc_mhg_002,ptp-tc,2024-10-14,39,363.0,20.0,1,DUT does not forward FOLLOW-UP message on port P2 0/1,7,DUT Port / State Mismatch,"dut, not, does, port, message",FAIL
tc_conf_ptp-oc_mfg_013_20241021-190343.log,ptp-oc_default_ieee_multicast,1.2,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_mfg_013,ptp-oc,2024-10-21,50,1115.0,253.0,1,19:02:09.972 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_sctp_pmg_001_20241202-131331.log,Kamailio,1.3,Linux,sctp_kamailio_3,tc_conf_sctp_pmg_001,sctp,2024-12-02,46,41.0,46.0,1,Path Management function of DUT(SoftSwitch/SBC) #,6,DUT Configuration Value Error,"dut, not, has, configured, value",FAIL
tc_conf_ptp-bc_pcg_011_20241015-162059.log,hirshman_ieee_mul_untag_two_step,1.2,Linux,ptp-bc_hirshman_ieee_mul_untag_2step,tc_conf_ptp-bc_pcg_011,ptp-bc,2024-10-15,22,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_asg_003_20241121-191305.log,Kamailio,1.1,Linux,sctp_kamailio_2,tc_conf_sctp_asg_003,sctp,2024-11-21,38,41.0,46.0,0,DUT has not sent the INIT Chunk to TEE interface T1.,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_008_20241014-112945.log,ptp-tc_hirshman_ieee_tag__2step,1.1,Linux,ptp-tc_hirschman_ieee_tag__2step,tc_conf_ptp-tc_mhg_008,ptp-tc,2024-10-14,50,363.0,68.0,0,This test case is only applicable for transport type UDP/IPv4,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mhg_019_20241015-181321.log,hirshman_udp_mul_untag,1.1,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mhg_019,ptp-bc,2024-10-15,19,194.0,24.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_sctp_pmg_002_20241121-161001.log,Kamailio,1.3,Linux,sctp_kamailio_2,tc_conf_sctp_pmg_002,sctp,2024-11-21,20,41.0,46.0,0,DUT has not sent SCTP DATA chunk (SIP INVITE Request) to TEE interface T1.,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mhg_020_20241014-152907.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mhg_020,ptp-bc,2024-10-14,44,194.0,91.0,0,This test case is only applicable for Telecom Profile ITU-T G.8275.2/Y.1369.2,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_008_20241122-103657.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_008,dtmf,2024-11-22,44,46.0,105.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_pcg_008_20241015-150355.log,hirshman_ieee_mul_untag_one_step,1.2,Linux,ptp_bc_hirshman_ieee_mul_untag_one_step,tc_conf_ptp-bc_pcg_008,ptp-bc,2024-10-15,28,194.0,91.0,0,DUT does not transmit SYNC message on port P1 1/5,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mhg_014_20241104-132818.log,hirschmann_ieee_untag,1.1,Linux,ptp_oc_ieee_untag_hirschmann,tc_conf_ptp-oc_mhg_014,ptp-oc,2024-11-04,41,1115.0,105.0,0,This test case is only applicable for Unicast Mode with Non Slave only ordinary clock,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mhg_006_20241104-155545.log,hirschmann_ieee_untag,1.2,Linux,ptp_oc_ieee_untag_1step,tc_conf_ptp-oc_mhg_006,ptp-oc,2024-11-04,19,1115.0,105.0,0,This test case is only applicable for two step clock and multicast mode,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_011_20241021-185938.log,ptp-oc_default_ieee_multicast,1.1,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_mfg_011,ptp-oc,2024-10-21,37,1115.0,253.0,1,18:58:04.597 CLI: Stopping PTP: Failed,2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_ptp-oc_mfg_018_20241107-153355.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-07,14,1115.0,319.0,1,DUT does not transmits Signalling ANNOUNCE      #,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_udp_hvg_003_20240930-164046.log,Dinstar,1.2,Linux,copy_of_dtmf_test_mgw,tc_conf_udp_hvg_003,udp,2024-09-30,24,81.0,105.0,1,DUT has not sent the SIP packets with expected  #,8,Announce / SIP Transmission Error,"dut, not, announce, does, port",FAIL
tc_conf_sctp_asg_002_20241127-174601.log,Kamailio,1.1,Linux,sctp_kamailio_3,tc_conf_sctp_asg_002,sctp,2024-11-27,31,41.0,46.0,0,"chunk for the SCTP DATA chunk,    #",-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mhg_005_20241015-175702.log,hirshman_udp_mul_untag,1.2,Linux,ptp_bc_hirschman_udp_mult_untag,tc_conf_ptp-bc_mhg_005,ptp-bc,2024-10-15,15,194.0,24.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_asg_003_20241121-183108.log,Kamailio,1.1,Linux,sctp_kamailio_2,tc_conf_sctp_asg_003,sctp,2024-11-21,16,41.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-tc_mhg_010_20241017-135001.log,ptp-tc_hirschman_iec_utility,1.2,Linux,ptp-tc_hirschman_iec_utility,tc_conf_ptp-tc_mhg_010,ptp-tc,2024-10-17,55,363.0,18.0,0,DUT does not forward FOLLOW-UP message on port P2 1/6,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_mfg_018_20241107-155206.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_018,ptp-oc,2024-11-07,40,1115.0,319.0,1,with error - Capture id does not exist,1,Capture / ID Handling Error,"capture, does, not, exist",FAIL
tc_conf_ptp-oc_beg_001_20241021-172343.log,ptp-oc_default_ieee_multicast,1.0,Linux,ptp-oc_default_ieee_multicast,tc_conf_ptp-oc_beg_001,ptp-oc,2024-10-21,47,1115.0,253.0,1,"15:00:49.006 # TEST CASE ABORTED: Script Error - can't read ""::ptp_oc_type"": no such variable",2,CLI / Command Execution Failure,"ptp, failed, cli, stopping, aborted",FAIL
tc_conf_ptp-tc_pcg_001_20241017-161324.log,ptp-tc_hirschman_pp2_tag_2step,1.1,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-tc_pcg_001,ptp-tc,2024-10-17,32,363.0,103.0,1,for command: ptp v2tc primary-domain 256,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_dtmf_hvg_010_20241112-102531.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_hvg_010,dtmf,2024-11-12,48,46.0,46.0,0,DTMF RTP session packets are not received on TEE##                .                                               #,-1,Normal,No keywords,ABORT
tc_conf_ptp-oc_pcg_014_20241021-125331.log,hirschman,1.0,Linux,ptp-oc_default_profile,tc_conf_ptp-oc_pcg_014,ptp-oc,2024-10-21,28,1115.0,40.0,1,for command: ptp v2bc announce-interval 32,9,PTP Command / Domain Configuration Error,"command, ptp, v2bc, v2tc, 256",FAIL
tc_conf_ptp-bc_beg_001_20241013-161929.log,ptp-tc_hirshman_ieee_tag__2step,1.1,Linux,ptp-tc_hirschman_ieee_tag__2step,tc_conf_ptp-bc_beg_001,ptp-bc,2024-10-13,36,194.0,68.0,0,DUT does not transmit Announce message on port  #,-1,Normal,No keywords,ABORT
tc_conf_ptp-tc_mhg_004_20241016-154304.log,ptp-tc_hirschman_pp2_tag_2step,1.2,Linux,ptp-tc_hirschman_pp2_tag_2step,tc_conf_ptp-tc_mhg_004,ptp-tc,2024-10-16,49,363.0,103.0,0,This test case is only applicable for End to End Transparent Clock,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_009_20241106-111427.log,Dinstar,1.1,Linux,dtmf_check_mgw,tc_conf_dtmf_hvg_009,dtmf,2024-11-06,28,46.0,105.0,0,DTMF RTP session packets are not received on TEE.,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_smg_003_20241013-173015.log,hirshman_ieee_mul_untag_one_step,1.1,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_smg_003,ptp-bc,2024-10-13,21,194.0,91.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mhg_013_20241012-183115.log,Hirscman_ptp-oc_default_profile,1.0,Linux,ptp_hirschman_oc_default,tc_conf_ptp-oc_mhg_013,ptp-oc,2024-10-12,30,1115.0,43.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_sctp_dfg_001_20241128-095721.log,Kamailio,1.3,Linux,sctp_kamailio_3,tc_conf_sctp_dfg_001,sctp,2024-11-28,29,41.0,46.0,0,DUT has not sent SCTP DATA Chunk (SIP INVITE    #,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_012_20241224-161425.log,Kamailio,1.1,Linux,dtmf_check_ss,tc_conf_dtmf_hvg_012,dtmf,2024-12-24,44,46.0,46.0,0,No Error,-1,Normal,No keywords,PASS
tc_conf_ptp-oc_mfg_017_20241106-141941.log,Hirsch_Oc_teleco_Linux_simulation,1.1,Linux,ptp_oc_telecom_linux_simulation,tc_conf_ptp-oc_mfg_017,ptp-oc,2024-11-06,57,1115.0,319.0,0,Unicast Pre Requisite Failed - Unable to resolve ARP,-1,Normal,No keywords,ABORT
tc_conf_ptp-bc_mfg_002_20241013-185356.log,hirshman_ieee_mul_untag_one_step,1.3,Linux,ptp_bc_hirshman_ieee_mul_tag_two_step,tc_conf_ptp-bc_mfg_002,ptp-bc,2024-10-13,44,194.0,91.0,0,This test case is only applicable for transport type UDP/IPv4,-1,Normal,No keywords,ABORT
tc_conf_dtmf_hvg_008_20241121-172350.log,DUT_Auto,Generic_v1.0,Linux,Standard_Config,tc_conf_dtmf_hvg_008_20241121-172350.log,dtmf,2024-11-21,26,46.0,0.0,0,The following interfaces are not available : ens33 eth1,-1,Normal,No keywords,ABORT
tc_conf_ipv4_ifg_005_20240729-124250.log,cisco,1.1,Linux,ipv4_cisco_2,tc_conf_ipv4_ifg_005.tcl,ipv4,2024-07-29,17,36.0,45.0,0,No Error,-1,Normal,No keywords,PASS
